matches,proximity,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_10,num_11,num_12,num_13,num_14,num_15
11,9.26,1,2,4,5,9,10,11,12,13,15,16,19,20,24,25
11,9.26,1,6,7,9,10,11,12,16,18,19,20,21,22,23,25
12,9.26,1,2,3,8,10,11,15,16,18,19,20,21,22,24,25
11,9.26,1,3,6,9,10,14,15,16,18,19,20,22,23,24,25
11,9.26,2,3,4,10,11,12,13,16,18,20,21,22,23,24,25
11,9.26,1,2,3,10,11,12,13,16,19,20,21,22,23,24,25
12,9.26,6,7,8,9,10,11,12,13,15,16,18,19,20,22,25
11,9.25,1,3,4,6,7,9,10,11,13,15,16,18,20,22,24
11,9.25,2,3,4,5,9,10,11,13,16,18,19,20,22,23,25
11,9.25,2,5,6,8,10,11,12,13,15,16,18,20,22,24,25
11,9.25,1,2,6,7,8,10,12,14,16,18,19,20,22,24,25
11,9.25,2,3,4,6,7,10,11,13,16,18,19,20,22,23,24
11,9.25,2,4,6,9,10,11,12,14,15,16,18,20,23,24,25
11,9.25,3,4,6,7,9,10,12,14,16,18,20,22,23,24,25
11,9.25,3,4,7,8,10,11,12,13,16,17,18,20,22,24,25
11,9.25,1,2,3,4,7,8,9,10,11,12,13,16,20,22,25
13,9.25,2,3,6,7,9,10,11,12,16,19,20,22,23,24,25
13,9.25,3,4,7,9,10,11,12,13,15,16,18,20,22,24,25
12,9.25,4,6,7,9,10,12,14,15,16,18,19,20,22,24,25
11,9.25,1,3,5,7,8,9,10,11,12,16,19,20,21,24,25
12,9.25,1,2,6,7,8,9,10,12,16,18,19,20,22,24,25
12,9.25,3,6,7,10,11,12,13,16,17,18,19,20,22,24,25
11,9.25,1,5,9,10,11,12,13,15,16,18,19,20,23,24,25
11,9.25,2,3,4,6,7,9,10,11,14,16,19,20,21,24,25
11,9.25,3,4,6,7,9,10,11,13,18,19,20,22,23,24,25
11,9.25,2,3,5,6,8,10,11,13,15,16,18,20,22,24,25
11,9.25,1,2,5,8,9,10,11,12,16,18,20,22,23,24,25
11,9.25,3,5,6,7,8,9,10,11,13,16,18,19,20,22,24
12,9.25,3,4,6,7,10,11,12,15,16,17,18,19,20,24,25
12,9.25,2,3,5,8,9,10,11,12,16,18,19,20,23,24,25
11,9.25,3,4,6,8,9,11,12,15,16,18,19,20,23,24,25
11,9.25,2,3,4,6,8,10,11,15,16,17,18,20,22,24,25
11,9.25,1,3,4,6,7,9,10,11,15,16,19,20,21,22,24
11,9.25,1,3,4,6,7,10,11,15,18,19,20,22,23,24,25
11,9.25,2,3,4,6,7,8,10,11,14,15,16,18,19,20,25
11,9.25,1,2,4,6,9,10,12,15,16,19,20,21,22,24,25
12,9.25,3,4,7,9,10,11,12,14,16,18,19,20,21,22,25
12,9.25,2,6,8,9,10,11,12,15,16,18,19,20,22,23,25
11,9.25,1,6,7,9,10,11,14,15,16,18,19,20,23,24,25
12,9.25,2,3,6,8,9,10,11,12,14,15,16,19,20,22,25
11,9.25,1,2,3,5,8,10,11,12,13,16,18,19,20,22,24
11,9.25,6,7,8,9,10,11,14,15,16,18,19,20,23,24,25
11,9.25,1,3,5,10,11,12,13,15,16,18,19,20,21,24,25
11,9.25,2,6,7,8,9,10,11,12,13,16,19,20,23,24,25
12,9.25,2,3,4,6,10,11,12,15,16,17,18,19,20,24,25
11,9.25,1,3,5,9,10,11,13,15,16,18,19,20,23,24,25
11,9.25,1,2,3,5,8,9,10,11,12,16,19,20,21,24,25
11,9.25,1,8,10,11,12,15,16,17,18,19,20,22,23,24,25
12,9.25,2,3,8,9,10,11,12,13,16,18,19,20,22,23,25
12,9.25,3,5,6,7,9,10,11,12,16,18,20,22,23,24,25
11,9.25,1,2,3,5,8,9,10,11,12,13,16,18,20,24,25
12,9.25,2,3,4,7,10,11,12,13,16,19,20,21,22,24,25
11,9.25,1,5,7,8,9,10,11,12,16,18,19,20,22,23,25
11,9.25,1,3,9,10,11,12,13,16,17,19,20,22,23,24,25
11,9.25,1,2,3,8,10,11,12,13,16,17,19,20,22,24,25
11,9.25,3,4,8,9,10,11,12,16,17,18,19,20,22,23,24
11,9.25,2,3,6,8,10,11,12,14,15,16,20,22,23,24,25
11,9.25,1,2,3,5,6,9,10,11,12,16,20,21,22,24,25
11,9.25,3,4,8,9,11,12,14,16,18,19,20,22,23,24,25
12,9.25,1,2,6,7,9,10,11,12,13,16,18,19,20,22,25
12,9.25,1,2,3,8,9,10,11,12,14,16,18,19,20,22,24
11,9.25,3,4,7,8,9,10,13,16,18,19,20,21,22,24,25
11,9.25,1,2,3,6,10,12,14,16,18,19,20,21,22,24,25
12,9.25,2,4,9,10,11,12,13,14,15,16,18,19,20,24,25
11,9.25,2,4,6,8,9,10,11,12,13,15,16,18,19,20,22
11,9.25,1,2,3,6,10,11,12,13,15,16,18,20,23,24,25
11,9.25,2,3,4,5,6,8,9,10,12,16,18,19,20,22,24
11,9.25,3,4,9,10,11,12,13,14,16,17,18,20,22,24,25
11,9.25,1,2,3,8,10,11,12,14,15,16,19,20,23,24,25
12,9.25,3,6,8,9,10,11,12,13,15,16,18,19,22,24,25
11,9.25,3,4,5,7,8,9,10,11,15,16,19,20,23,24,25
11,9.25,1,2,3,6,7,8,10,16,18,19,20,22,23,24,25
11,9.25,3,4,5,6,7,10,13,15,16,18,19,20,22,24,25
12,9.25,3,6,7,8,9,10,11,12,13,15,16,18,19,20,25
11,9.25,3,6,7,8,10,11,12,14,15,16,20,22,23,24,25
11,9.25,3,4,5,9,10,11,12,16,18,19,20,21,22,23,24
11,9.25,4,6,7,8,9,10,11,12,15,16,19,20,21,22,24
11,9.25,3,4,8,9,10,11,12,13,14,15,16,18,20,22,24
11,9.25,2,3,4,6,7,8,9,10,11,12,16,18,20,23,25
11,9.25,2,6,7,8,10,11,12,16,19,20,21,22,23,24,25
11,9.24,1,3,5,6,7,9,10,12,13,16,18,19,20,24,25
11,9.24,3,4,5,8,10,11,12,15,16,17,18,20,22,24,25
11,9.24,2,3,4,5,6,7,9,10,11,16,19,20,21,24,25
11,9.24,3,5,6,10,11,12,13,15,16,18,19,20,22,23,24
11,9.24,2,3,6,8,10,11,12,14,15,16,18,20,23,24,25
12,9.24,2,5,8,10,11,12,13,15,16,18,19,20,22,24,25
11,9.24,3,4,7,8,10,11,12,13,15,16,18,20,22,23,25
11,9.24,1,2,3,4,6,9,10,11,12,13,15,16,18,20,24
11,9.24,1,2,3,4,6,9,10,12,13,15,16,18,19,20,25
11,9.24,2,3,4,6,7,9,10,11,12,14,16,20,23,24,25
11,9.24,1,3,6,9,10,11,12,14,16,17,18,19,20,22,24
12,9.24,2,3,6,7,8,9,10,11,12,13,16,18,19,20,25
11,9.24,5,6,9,10,11,12,14,15,16,18,19,20,21,24,25
11,9.24,1,2,4,6,7,9,10,11,13,15,16,18,20,24,25
11,9.24,1,3,4,5,10,11,12,14,15,18,19,20,22,24,25
11,9.24,3,4,5,7,10,11,12,13,15,16,19,20,23,24,25
11,9.24,1,2,3,4,5,7,10,11,12,16,19,20,22,23,25
11,9.24,1,2,4,5,9,10,11,16,17,18,19,20,22,24,25
12,9.24,1,2,3,6,7,9,10,11,14,16,18,19,20,22,25
11,9.24,3,5,6,7,9,10,11,12,13,16,20,22,23,24,25
11,9.24,3,4,5,6,7,9,10,11,12,15,16,20,23,24,25
12,9.24,3,6,7,10,11,12,13,15,16,18,20,22,23,24,25
11,9.24,3,8,9,10,11,12,14,16,17,19,20,22,23,24,25
12,9.24,2,3,6,9,10,11,12,13,15,16,19,20,23,24,25
13,9.24,1,2,4,7,9,10,11,12,15,16,18,19,20,24,25
11,9.24,1,3,4,7,8,10,11,12,13,15,16,19,22,24,25
11,9.24,3,4,6,8,9,11,12,13,15,16,18,19,20,22,25
12,9.24,1,2,3,6,7,10,11,12,13,16,18,19,20,22,24
11,9.24,2,4,5,6,7,9,10,11,12,16,19,20,21,24,25
11,9.24,1,2,4,5,7,10,11,12,14,16,18,20,22,24,25
11,9.24,2,3,4,6,8,10,12,15,16,18,20,21,22,24,25
11,9.24,1,2,4,5,7,9,10,11,12,14,16,19,20,24,25
11,9.24,1,2,6,7,8,9,10,11,13,15,16,19,20,24,25
11,9.24,1,2,5,9,10,11,12,13,16,18,19,20,23,24,25
11,9.24,6,7,9,10,11,12,14,16,18,19,20,21,23,24,25
12,9.24,2,3,5,6,7,10,11,14,16,18,19,20,22,24,25
11,9.24,1,3,5,7,10,11,14,16,18,19,20,21,22,24,25
11,9.24,2,3,5,6,8,10,11,12,13,15,16,18,19,20,25
12,9.24,3,4,5,7,9,10,12,13,16,18,19,20,22,24,25
11,9.24,2,3,4,6,10,12,14,15,16,18,19,20,23,24,25
12,9.24,1,2,3,6,7,10,11,12,16,18,20,21,22,24,25
11,9.24,3,4,5,8,9,10,12,13,15,16,18,19,20,22,25
11,9.24,2,3,4,5,6,9,10,11,14,15,16,18,20,24,25
11,9.24,1,4,5,9,10,11,12,15,16,17,18,19,20,24,25
12,9.24,3,5,7,8,9,10,11,12,13,16,18,20,22,24,25
12,9.24,2,3,4,6,10,11,12,13,15,16,18,19,22,24,25
11,9.24,2,4,9,10,11,12,13,14,16,18,20,21,22,24,25
12,9.24,1,3,4,7,9,10,11,12,14,18,19,20,22,24,25
11,9.24,2,3,4,6,8,9,10,11,15,16,18,19,20,22,23
11,9.24,1,2,4,9,10,11,14,15,16,18,20,22,23,24,25
11,9.24,1,3,4,7,8,9,10,12,15,16,19,20,23,24,25
11,9.24,2,3,4,5,9,10,11,12,13,14,16,18,19,20,25
11,9.24,5,6,7,10,11,13,15,16,18,19,20,22,23,24,25
11,9.24,2,3,4,6,7,8,10,11,12,16,17,19,20,22,25
11,9.24,1,3,5,7,10,11,12,13,14,16,18,19,20,22,25
11,9.24,2,6,8,9,10,11,12,13,16,17,18,19,20,24,25
12,9.24,2,3,4,6,7,10,11,14,15,16,18,19,20,22,25
13,9.24,1,2,3,4,7,9,10,12,16,18,19,20,22,24,25
11,9.24,2,4,5,6,7,10,11,14,15,16,19,20,22,24,25
11,9.24,2,3,4,6,10,11,13,15,16,17,18,19,20,24,25
11,9.24,1,2,3,4,9,10,11,12,14,16,18,20,21,22,25
11,9.24,1,2,3,4,7,8,10,11,12,16,18,20,21,22,25
12,9.24,3,6,7,10,11,14,15,16,18,19,20,21,22,24,25
11,9.24,3,4,5,6,7,8,9,10,11,12,16,18,22,24,25
11,9.24,1,2,3,6,8,9,10,11,12,16,17,18,20,24,25
11,9.24,3,4,7,8,10,11,12,13,15,16,18,19,20,21,25
11,9.24,3,5,8,9,10,11,12,14,16,18,19,20,22,23,24
11,9.24,3,6,8,9,10,11,12,14,15,16,17,19,20,24,25
12,9.24,2,3,4,7,10,11,16,18,19,20,21,22,23,24,25
11,9.24,1,3,8,9,10,14,15,16,18,19,20,22,23,24,25
11,9.24,1,2,3,8,10,11,12,16,17,19,20,22,23,24,25
11,9.24,3,5,6,8,9,10,11,12,16,18,19,21,22,24,25
11,9.24,3,6,8,9,10,11,12,15,16,17,19,20,23,24,25
12,9.24,1,2,3,4,5,9,10,11,12,15,16,18,20,24,25
12,9.24,2,3,4,5,10,11,12,13,15,16,18,20,22,24,25
11,9.24,3,4,5,6,7,8,9,10,11,12,18,19,20,22,25
11,9.24,1,6,7,8,9,10,15,16,18,19,20,22,23,24,25
11,9.24,3,4,5,8,9,10,11,12,13,15,16,18,19,20,22
11,9.24,2,6,8,9,10,11,12,16,17,19,20,22,23,24,25
11,9.24,1,2,8,10,11,12,13,15,16,18,19,20,22,23,25
11,9.24,2,5,6,7,8,9,10,11,16,19,20,22,23,24,25
11,9.24,1,2,3,4,5,9,10,11,16,17,19,20,22,24,25
11,9.24,3,6,7,8,10,11,12,13,16,18,19,22,23,24,25
12,9.24,3,6,8,9,10,11,12,15,18,19,20,22,23,24,25
12,9.24,2,3,4,5,10,11,12,13,15,16,18,19,20,22,25
11,9.24,1,2,3,4,7,8,9,10,11,12,16,20,21,24,25
12,9.24,2,5,8,9,10,11,12,16,18,19,20,21,22,24,25
11,9.24,2,4,7,8,9,10,11,16,19,20,21,22,23,24,25
12,9.24,1,2,3,10,11,12,13,15,16,18,19,20,23,24,25
11,9.24,1,2,4,9,10,12,16,18,19,20,21,22,23,24,25
11,9.23,3,4,5,6,7,8,9,10,12,15,16,20,22,24,25
11,9.23,1,2,3,4,7,8,10,11,12,14,16,18,19,20,22
12,9.23,3,4,7,9,10,11,13,15,16,18,19,20,22,23,25
11,9.23,1,3,4,6,9,11,12,15,16,18,19,20,21,24,25
11,9.23,2,3,4,6,10,11,12,16,17,18,19,20,22,23,24
12,9.23,3,7,8,10,11,12,14,15,16,18,19,20,23,24,25
11,9.23,1,3,7,8,10,11,14,15,16,18,19,20,22,23,25
11,9.23,3,6,7,8,10,13,15,16,18,19,20,22,23,24,25
12,9.23,2,3,4,5,9,10,11,15,16,18,19,20,23,24,25
13,9.23,2,3,4,7,9,10,11,12,16,18,20,22,23,24,25
11,9.23,1,3,7,8,9,10,12,13,16,18,19,20,23,24,25
12,9.23,2,6,9,10,11,12,13,16,17,18,19,20,22,24,25
11,9.23,3,4,5,8,9,10,12,15,16,18,20,22,23,24,25
11,9.23,3,5,8,9,10,11,13,14,15,16,18,19,20,22,25
11,9.23,1,2,3,4,8,10,11,14,15,18,19,20,22,24,25
11,9.23,1,3,6,7,8,9,10,11,12,15,16,19,20,23,24
11,9.23,1,3,4,5,9,10,11,12,14,15,16,18,20,22,24
11,9.23,1,2,5,7,8,9,10,11,13,16,19,20,22,24,25
11,9.23,1,3,4,5,7,9,10,11,12,16,19,20,21,22,24
11,9.23,3,5,6,9,10,11,12,14,15,16,18,20,23,24,25
11,9.23,5,7,10,11,12,13,14,16,18,19,20,22,23,24,25
11,9.23,1,3,4,5,6,7,9,10,12,15,16,20,22,24,25
11,9.23,2,3,6,8,9,10,11,12,14,16,18,20,21,22,25
11,9.23,1,3,5,8,9,10,11,15,16,18,19,20,22,23,24
11,9.23,3,4,5,7,8,9,10,12,13,16,18,19,20,22,25
11,9.23,1,2,4,5,9,10,11,15,16,18,19,20,22,23,25
11,9.23,2,4,8,10,12,14,15,16,18,19,20,22,23,24,25
11,9.23,2,4,6,9,10,11,12,13,16,18,19,21,22,24,25
11,9.23,2,3,4,6,8,9,10,11,12,13,18,19,20,22,24
12,9.23,1,6,7,9,10,12,13,15,16,18,19,20,22,24,25
11,9.23,2,4,5,7,8,9,10,11,13,16,18,19,20,22,25
11,9.23,2,3,5,6,9,10,11,12,16,19,20,21,23,24,25
11,9.23,2,5,6,9,10,11,12,14,16,18,19,20,22,23,25
11,9.23,1,3,4,7,8,9,10,11,12,16,17,18,20,22,25
13,9.23,3,7,10,11,12,13,15,16,18,19,20,22,23,24,25
11,9.23,3,4,5,6,7,10,11,12,18,19,20,21,22,24,25
11,9.23,3,4,8,11,12,13,15,16,18,19,20,22,23,24,25
11,9.23,1,3,6,8,9,10,11,12,15,16,18,22,23,24,25
11,9.23,2,6,7,8,9,10,11,13,16,18,20,22,23,24,25
11,9.23,3,4,6,7,10,11,12,15,16,18,20,21,22,23,25
11,9.23,3,4,5,8,9,10,11,12,13,15,19,20,22,24,25
11,9.23,3,4,6,7,8,9,10,11,12,15,16,18,20,23,24
12,9.23,1,2,3,4,7,8,9,10,11,12,15,16,19,20,25
11,9.23,1,3,6,7,9,10,11,16,17,18,19,20,23,24,25
12,9.23,1,2,3,5,9,10,11,12,14,16,18,20,22,24,25
11,9.23,1,4,5,6,7,9,10,12,15,16,18,20,22,24,25
11,9.23,3,4,5,7,10,11,14,15,16,18,19,20,23,24,25
11,9.23,2,4,5,9,10,11,12,13,16,18,20,21,22,24,25
11,9.23,2,3,4,6,7,8,10,11,15,16,19,20,22,23,24
11,9.23,1,2,3,6,7,8,9,10,11,12,13,16,19,20,24
11,9.23,3,4,6,9,10,11,12,13,15,16,17,19,20,22,24
12,9.23,2,8,9,10,11,12,13,15,16,19,20,22,23,24,25
11,9.23,2,3,4,5,9,10,11,12,14,16,18,19,20,23,25
12,9.23,3,6,7,9,10,12,14,16,18,19,20,22,23,24,25
11,9.23,3,4,6,7,9,10,11,12,14,16,18,19,23,24,25
12,9.23,2,3,5,6,9,10,11,12,13,15,16,19,20,24,25
11,9.23,2,3,4,6,8,9,10,11,15,19,20,22,23,24,25
13,9.23,2,3,9,10,11,12,16,18,19,20,21,22,23,24,25
11,9.23,1,3,4,6,7,8,9,10,11,12,15,18,19,20,25
11,9.23,2,4,5,8,9,10,11,12,16,17,18,19,20,24,25
11,9.23,1,2,3,6,8,9,10,11,12,15,16,19,20,23,24
11,9.23,2,4,8,9,10,11,12,13,16,17,18,19,20,22,25
11,9.23,2,4,5,6,9,10,11,12,16,17,18,20,22,24,25
12,9.23,2,3,4,6,7,9,10,12,16,18,19,20,23,24,25
11,9.23,2,3,4,5,9,10,11,12,14,16,18,20,23,24,25
11,9.23,2,5,6,8,9,10,11,12,16,17,19,20,22,24,25
11,9.23,1,2,4,7,9,10,11,12,14,16,20,22,23,24,25
11,9.23,3,5,6,7,9,10,11,12,13,14,16,18,20,24,25
12,9.23,3,4,5,6,7,9,10,11,12,15,16,18,19,20,24
11,9.23,2,3,4,5,6,9,10,11,18,19,20,22,23,24,25
11,9.23,3,5,6,7,10,11,12,16,18,20,21,22,23,24,25
11,9.23,2,3,6,8,9,10,11,16,17,18,19,20,23,24,25
11,9.23,1,2,4,8,9,10,11,12,15,16,17,19,20,24,25
11,9.23,3,6,7,8,9,10,11,12,13,15,16,20,23,24,25
11,9.23,2,3,4,5,8,10,11,12,16,17,18,19,20,22,25
11,9.23,1,2,3,8,10,11,12,13,15,16,18,20,23,24,25
11,9.23,1,2,3,4,6,7,9,10,11,14,16,18,20,22,24
11,9.23,3,5,8,9,10,11,12,13,16,17,18,19,20,24,25
11,9.23,3,5,6,9,10,11,12,13,16,18,19,22,23,24,25
11,9.23,1,2,6,10,12,13,15,16,18,19,20,22,23,24,25
12,9.23,1,2,3,7,10,11,14,16,18,19,20,22,23,24,25
11,9.23,2,3,4,6,9,10,11,14,15,16,18,19,20,21,25
12,9.23,3,4,7,9,10,11,12,16,17,19,20,22,23,24,25
11,9.23,3,4,9,10,11,12,13,14,15,16,18,19,20,23,24
11,9.23,1,2,3,4,8,9,10,11,12,16,18,22,23,24,25
12,9.23,2,3,4,9,10,11,12,16,17,19,20,22,23,24,25
11,9.23,3,6,7,8,10,11,12,13,14,15,16,19,20,22,24
11,9.23,3,4,8,9,10,11,12,14,15,19,20,22,23,24,25
11,9.23,1,2,3,4,10,11,12,13,15,16,18,19,20,23,24
11,9.23,4,5,9,10,11,12,13,14,15,16,18,19,20,22,24
11,9.23,1,2,6,9,10,11,12,13,14,15,16,18,20,24,25
11,9.23,1,2,3,6,10,11,15,16,18,20,21,22,23,24,25
11,9.23,1,2,3,4,6,7,9,10,11,12,16,19,20,21,24
13,9.23,2,7,8,9,10,11,12,16,18,19,20,22,23,24,25
11,9.23,1,6,7,8,9,10,12,15,16,18,19,20,23,24,25
11,9.23,1,2,8,9,10,11,13,16,17,18,19,20,22,24,25
11,9.23,1,2,3,4,8,9,10,11,12,18,19,20,22,23,25
11,9.23,3,8,9,10,11,12,13,14,15,16,18,20,23,24,25
11,9.23,3,4,9,10,11,12,13,18,19,20,21,22,23,24,25
12,9.23,1,2,4,9,10,12,15,16,18,19,20,22,23,24,25
11,9.23,2,3,8,9,10,11,13,16,18,19,20,21,23,24,25
11,9.23,1,2,3,6,9,10,16,18,19,20,21,22,23,24,25
11,9.23,2,3,4,10,11,14,16,17,18,19,20,22,23,24,25
11,9.23,6,7,8,9,10,11,12,13,14,15,16,18,20,24,25
11,9.22,2,3,4,5,10,11,13,15,16,18,19,20,21,24,25
11,9.22,3,5,6,7,8,9,10,11,12,16,18,20,21,22,25
12,9.22,1,2,3,6,9,10,11,12,14,15,16,19,20,22,24
12,9.22,1,2,6,7,10,11,12,13,15,16,18,20,22,24,25
12,9.22,1,2,3,6,7,9,10,11,12,16,19,20,21,22,25
11,9.22,3,4,5,6,7,8,10,12,15,16,18,19,20,22,24
11,9.22,3,4,5,7,8,10,11,12,14,15,16,19,20,22,24
11,9.22,2,4,7,10,11,12,13,14,16,18,19,20,22,23,25
11,9.22,1,3,4,5,7,9,10,11,12,14,16,18,20,22,24
12,9.22,1,3,4,7,8,11,12,15,16,18,19,20,22,24,25
11,9.22,2,3,4,6,7,8,9,10,12,16,18,20,23,24,25
11,9.22,1,4,6,7,9,10,11,12,15,16,18,20,21,22,24
11,9.22,2,4,7,8,9,10,11,12,13,16,20,21,22,24,25
11,9.22,2,3,4,6,7,10,11,12,13,14,16,18,19,20,22
11,9.22,3,4,5,8,9,10,11,15,16,17,18,20,22,24,25
11,9.22,2,3,5,8,9,10,11,13,16,18,19,20,22,23,25
12,9.22,3,4,6,7,8,9,10,11,12,15,18,20,22,24,25
12,9.22,1,2,3,4,7,10,11,12,13,15,16,18,19,20,25
12,9.22,2,3,7,8,10,11,12,14,16,18,19,20,23,24,25
11,9.22,3,5,6,7,9,10,11,12,14,16,18,19,20,23,25
11,9.22,2,3,4,5,8,10,11,15,16,18,19,20,22,23,24
12,9.22,2,3,6,7,8,9,10,11,13,15,16,19,20,24,25
11,9.22,1,2,3,4,6,7,10,11,12,15,16,19,20,23,24
12,9.22,1,3,7,9,10,11,12,13,15,16,19,20,23,24,25
11,9.22,1,3,5,9,10,11,12,14,15,16,19,20,21,24,25
12,9.22,3,4,7,8,10,11,12,13,15,18,19,20,22,24,25
11,9.22,2,3,4,5,8,9,10,12,16,18,19,20,22,23,25
12,9.22,1,3,4,7,9,10,11,12,15,16,18,19,20,23,24
11,9.22,2,4,6,7,9,10,11,12,13,14,16,18,19,20,24
12,9.22,2,3,4,9,10,11,12,14,15,16,19,20,21,24,25
11,9.22,2,3,4,5,6,10,11,12,13,15,16,18,19,20,22
11,9.22,1,2,3,4,5,7,10,12,13,16,19,20,22,24,25
12,9.22,2,3,6,8,9,10,11,15,16,18,19,20,22,23,24
11,9.22,1,3,4,9,10,12,13,14,15,16,18,19,20,22,24
11,9.22,3,4,6,7,10,11,13,15,16,17,18,19,20,22,25
11,9.22,3,4,7,10,11,12,13,16,17,19,20,21,22,24,25
11,9.22,2,3,4,7,8,10,12,13,14,16,18,19,20,24,25
11,9.22,1,3,5,6,9,10,11,12,15,16,18,20,22,23,24
12,9.22,2,3,4,8,9,11,12,13,16,18,19,20,22,24,25
11,9.22,2,3,4,6,9,11,13,16,18,19,20,22,23,24,25
11,9.22,2,3,4,6,7,10,11,12,14,16,18,20,21,22,25
11,9.22,2,5,8,10,11,12,13,15,16,19,20,22,23,24,25
12,9.22,1,3,5,7,9,10,11,13,15,16,19,20,22,24,25
11,9.22,3,6,7,8,9,10,11,12,14,16,18,20,22,23,24
11,9.22,2,3,4,6,10,12,14,15,16,18,19,20,22,23,25
11,9.22,1,5,6,7,9,10,11,12,13,15,16,18,20,24,25
13,9.22,2,3,5,6,9,10,11,12,15,16,18,20,22,24,25
11,9.22,2,3,4,5,9,10,12,13,14,16,19,20,22,24,25
11,9.22,1,2,6,7,9,10,11,12,14,16,19,20,22,23,25
11,9.22,1,3,5,10,11,12,13,14,15,16,18,19,20,22,24
12,9.22,1,2,3,4,9,10,12,15,16,18,19,20,23,24,25
11,9.22,1,2,3,4,5,9,10,12,16,18,20,22,23,24,25
11,9.22,1,2,3,6,7,10,11,13,15,16,19,20,23,24,25
12,9.22,2,4,5,9,10,11,12,15,16,19,20,21,22,24,25
11,9.22,3,4,5,9,10,12,14,15,16,19,20,22,23,24,25
12,9.22,3,5,9,10,11,12,13,16,17,18,19,20,22,24,25
11,9.22,1,2,3,5,6,9,10,11,12,13,16,18,20,22,24
11,9.22,6,8,9,10,11,12,15,16,17,18,19,20,22,23,25
11,9.22,2,4,5,7,8,10,11,12,16,18,19,20,21,22,25
11,9.22,2,3,5,6,10,12,14,16,18,19,20,22,23,24,25
11,9.22,2,4,5,6,7,8,9,10,11,12,15,16,20,24,25
11,9.22,3,4,5,9,10,11,12,13,15,16,18,19,20,23,24
11,9.22,1,2,6,8,9,10,12,13,15,16,18,19,20,22,25
11,9.22,2,3,6,7,8,10,11,13,14,15,16,19,20,24,25
11,9.22,3,5,8,9,10,11,12,13,15,16,18,19,20,23,25
11,9.22,1,2,3,4,5,10,11,12,14,15,16,19,20,22,24
13,9.22,2,3,4,5,7,10,11,12,15,16,19,20,22,24,25
11,9.22,1,2,4,6,7,8,9,10,11,12,15,16,19,20,22
11,9.22,2,3,6,8,10,11,12,13,14,15,16,18,19,20,24
11,9.22,1,2,3,4,6,7,10,12,16,18,19,20,22,23,24
11,9.22,3,4,5,7,10,11,12,13,16,17,18,19,20,24,25
11,9.22,1,2,3,7,8,10,11,12,16,19,20,21,23,24,25
11,9.22,3,4,6,7,8,9,11,12,16,18,19,20,21,24,25
11,9.22,1,2,3,4,5,9,10,12,16,18,19,20,22,23,25
11,9.22,2,3,6,8,10,11,12,14,15,16,18,19,20,21,25
11,9.22,1,2,3,6,8,9,10,12,16,17,19,20,22,24,25
11,9.22,2,3,4,7,8,10,11,12,16,18,19,20,21,23,25
11,9.22,1,3,4,8,9,10,11,12,13,15,16,18,19,22,24
11,9.22,1,2,4,5,6,7,9,10,11,12,16,18,19,20,22
12,9.22,2,3,6,9,10,11,13,15,16,18,20,22,23,24,25
12,9.22,4,5,7,9,10,11,15,16,18,19,20,21,22,24,25
11,9.22,3,5,6,7,8,10,11,12,14,18,19,20,22,24,25
12,9.22,1,2,3,8,10,11,12,15,16,18,19,20,22,23,24
11,9.22,2,3,4,8,10,11,12,13,15,16,17,19,20,24,25
11,9.22,1,3,4,6,7,9,10,12,18,19,20,22,23,24,25
11,9.22,1,3,8,10,11,12,14,15,18,19,20,22,23,24,25
12,9.22,2,6,9,10,11,12,15,16,19,20,21,22,23,24,25
11,9.22,2,3,4,6,8,9,10,11,12,15,19,20,23,24,25
11,9.22,3,4,5,6,7,9,10,11,12,16,17,18,20,24,25
11,9.22,1,2,3,8,9,10,11,13,16,17,18,19,20,24,25
11,9.22,3,4,5,9,10,11,12,13,14,15,16,18,19,20,24
11,9.22,3,4,9,10,12,13,14,15,16,19,20,21,22,24,25
11,9.22,2,6,7,8,9,10,11,14,16,18,20,22,23,24,25
11,9.22,2,4,6,7,10,11,12,16,17,18,19,20,23,24,25
11,9.22,2,3,4,10,11,12,14,16,17,18,19,20,23,24,25
11,9.22,3,4,9,10,11,12,13,15,16,17,19,20,23,24,25
11,9.22,1,2,5,6,9,10,11,14,15,16,18,19,20,22,25
11,9.22,2,3,4,6,10,11,12,14,15,16,18,19,20,21,24
11,9.22,3,6,7,8,9,10,11,13,16,17,18,20,22,24,25
11,9.22,1,6,7,8,9,11,12,14,16,18,19,20,22,24,25
11,9.22,1,2,6,9,10,11,13,15,16,18,20,21,22,24,25
11,9.22,3,6,8,9,10,11,12,14,15,16,17,20,22,24,25
12,9.22,3,4,7,10,11,12,13,14,15,16,18,19,20,22,24
11,9.22,1,2,3,6,10,11,12,14,15,16,18,20,22,23,25
11,9.22,2,6,8,9,10,11,12,14,15,16,18,20,23,24,25
11,9.22,2,3,4,8,9,10,11,12,13,16,17,18,19,20,25
11,9.22,3,6,8,9,10,11,12,15,16,17,20,22,23,24,25
11,9.22,1,2,3,6,7,8,9,10,11,12,16,18,20,23,25
11,9.22,2,3,4,8,9,10,11,14,16,17,18,19,20,22,25
12,9.22,3,6,8,9,10,11,12,15,18,19,20,21,22,24,25
11,9.22,3,5,8,9,10,12,16,18,19,20,21,22,23,24,25
11,9.22,3,8,9,10,11,12,13,15,16,20,21,22,23,24,25
12,9.22,2,3,6,9,10,11,12,16,17,19,20,22,23,24,25
